,title,price,link
260,"HP Laptop 15, 13th Gen Intel Core i5-1335U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xáµ‰ Graphics, FPR, FHD Camera, Metal Body,Backlit KB (Win 11, MSO 2021, Silver, 1.59 kg), hr0001TU  ","61,990",www.amazon.in/HP-i5-1335U-15-6-inch-Graphics-hr0001TU/dp/B0C3CJX15D/ref=sr_1_243?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.qXr_9Janvt8gTjJLh4DzxLZcj1530TMN6HAgwqYyqsXuIntCgrHnFlSNmwzT8L4y7x-mcNSxFqWUmzuZ-X5es9h5IchvGHiynmn6RS-RZEio1-1mT7oSeGn-ht-fxovl7G3mnwI83uiry-FoclwI96QT9uJCOGJgJ508ABNC7grGNS4b33z25ym8hK7f0Wz0cW013oNsAx90Elhz187nRcsfwrJkRJhnNAFX6x9OW-0.WfC3fScelaYnS0iM94ACJOpZ_hEKuih02gJt0OW0Ae8&dib_tag=se&keywords=laptop&qid=1719411220&sprefix=lap%2Caps%2C194&sr=8-243
261,"Chuwi GemiBook Plus 15.6"" Laptop, 8GB RAM 256GB SSD, Windows 11, Intel N100 (Upto 3.4GHz), WIFI 6, USB-A 3.0, Webcam, Bluetooth 5.2, HDMI Port, 38Wh, 1.7kg (Iron Gray)  ","20,990",www.amazon.in/Chuwi-GemiBook-Plus-Windows-Bluetooth/dp/B0CP98WK8J/ref=sr_1_244?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.qXr_9Janvt8gTjJLh4DzxLZcj1530TMN6HAgwqYyqsXuIntCgrHnFlSNmwzT8L4y7x-mcNSxFqWUmzuZ-X5es9h5IchvGHiynmn6RS-RZEio1-1mT7oSeGn-ht-fxovl7G3mnwI83uiry-FoclwI96QT9uJCOGJgJ508ABNC7grGNS4b33z25ym8hK7f0Wz0cW013oNsAx90Elhz187nRcsfwrJkRJhnNAFX6x9OW-0.WfC3fScelaYnS0iM94ACJOpZ_hEKuih02gJt0OW0Ae8&dib_tag=se&keywords=laptop&qid=1719411220&sprefix=lap%2Caps%2C194&sr=8-244
262,RICHSIGN LEATHER ACCESSORIES 24 litres Leather Laptop Briefcase Messenger Shoulder Bags  ,"4,499",www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MDk0NjY0OTQ3MTIwMTc3OjE3MTk0MTEyMjA6c3BfYnRmOjIwMDMzNzQzMzAzNDA0OjowOjo&url=%2FRICHSIGN-LEATHER-ACCESSORIES-Briefcase-Messenger%2Fdp%2FB07QJCP4J7%2Fref%3Dsr_1_245_sspa%3Fcrid%3D3IVMJHJ84VNQX%26dib%3DeyJ2IjoiMSJ9.qXr_9Janvt8gTjJLh4DzxLZcj1530TMN6HAgwqYyqsXuIntCgrHnFlSNmwzT8L4y7x-mcNSxFqWUmzuZ-X5es9h5IchvGHiynmn6RS-RZEio1-1mT7oSeGn-ht-fxovl7G3mnwI83uiry-FoclwI96QT9uJCOGJgJ508ABNC7grGNS4b33z25ym8hK7f0Wz0cW013oNsAx90Elhz187nRcsfwrJkRJhnNAFX6x9OW-0.WfC3fScelaYnS0iM94ACJOpZ_hEKuih02gJt0OW0Ae8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719411220%26sprefix%3Dlap%252Caps%252C194%26sr%3D8-245-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
263,Contacts Unisex Vintage Travel Laptop Backpack with usb Charging Port Fits Upto 15.6 Inch Laptop - Blueâ€¦  ,"1,199",www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MDk0NjY0OTQ3MTIwMTc3OjE3MTk0MTEyMjA6c3BfYnRmOjIwMTYxNzMzMjEyODk4OjowOjo&url=%2FContacts-Unisex-Vintage-Backpack-Charging%2Fdp%2FB0C5X5QK3K%2Fref%3Dsr_1_246_sspa%3Fcrid%3D3IVMJHJ84VNQX%26dib%3DeyJ2IjoiMSJ9.qXr_9Janvt8gTjJLh4DzxLZcj1530TMN6HAgwqYyqsXuIntCgrHnFlSNmwzT8L4y7x-mcNSxFqWUmzuZ-X5es9h5IchvGHiynmn6RS-RZEio1-1mT7oSeGn-ht-fxovl7G3mnwI83uiry-FoclwI96QT9uJCOGJgJ508ABNC7grGNS4b33z25ym8hK7f0Wz0cW013oNsAx90Elhz187nRcsfwrJkRJhnNAFX6x9OW-0.WfC3fScelaYnS0iM94ACJOpZ_hEKuih02gJt0OW0Ae8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719411220%26sprefix%3Dlap%252Caps%252C194%26sr%3D8-246-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
264,RICHSIGN LEATHER ACCESSORIES Unisex Messenger Bags  ,"3,999",www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDM4Njg0ODY4NjI3MTc3OjE3MTk0MTEyMjU6c3BfYXRmX25leHQ6MjAwNjQ0MjUzMjYyMDQ6OjA6Og&url=%2FRICHSIGN-Briefcase-Messenger-Dimension-L-16-Weight-1-4%2Fdp%2FB083GYP1N9%2Fref%3Dsr_1_241_sspa%3Fcrid%3D3IVMJHJ84VNQX%26dib%3DeyJ2IjoiMSJ9.szzzC-xFceIuzR_fXOreSYV-pDRfK4gj7XUkt2DzM-THSSe4hAfA-QEajIWCpBYPNEwAPVdfwpdegHgkaK-jy0En0_QkxdI1qxjKwDoAQ8utILnO6r90TVnpaq97SrdWzeOiAl-cBo45wkDrIqi6PK90_XvghMNlOAlq_Zt4fX4pM-rbMLcYyFhB6348oPrhfg4diomlIc4TII0xA8HKg52uCa6wAa_xUT9dxZyWthw.Kl5283W2D6XtBj3yC-PxyfAPL2mYCJaeNy1GNLjI4Ng%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719411225%26sprefix%3Dlap%252Caps%252C194%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
265,"Lenovo LOQ 12th Gen Intel Core i5-12450H 15.6"" (39.6cm) FHD IPS 144Hz 350Nits Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 4060 8GB Graphics/Office 21/3 Month Game Pass/Grey/2.4Kg), 82XV00F7IN  ","95,999",www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDM4Njg0ODY4NjI3MTc3OjE3MTk0MTEyMjU6c3BfYXRmX25leHQ6MzAwMTkwMzE4NTM5ODMyOjowOjo&url=%2FLenovo-i5-12450H-350Nits-Graphics-82XV00F7IN%2Fdp%2FB0CR1HKTBF%2Fref%3Dsr_1_242_sspa%3Fcrid%3D3IVMJHJ84VNQX%26dib%3DeyJ2IjoiMSJ9.szzzC-xFceIuzR_fXOreSYV-pDRfK4gj7XUkt2DzM-THSSe4hAfA-QEajIWCpBYPNEwAPVdfwpdegHgkaK-jy0En0_QkxdI1qxjKwDoAQ8utILnO6r90TVnpaq97SrdWzeOiAl-cBo45wkDrIqi6PK90_XvghMNlOAlq_Zt4fX4pM-rbMLcYyFhB6348oPrhfg4diomlIc4TII0xA8HKg52uCa6wAa_xUT9dxZyWthw.Kl5283W2D6XtBj3yC-PxyfAPL2mYCJaeNy1GNLjI4Ng%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719411225%26sprefix%3Dlap%252Caps%252C194%26sr%3D8-242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
266,"ASUS TUF Gaming F15, 15.6-inch (39.62 cms) FHD 144Hz, Intel Core i7-12700H 12th Gen, 4GB NVIDIA RTX 3050, Gaming Laptop (16GB/1TB SSD/Win11/MSO/90WHrs Battery/Gray/2.20 Kg), FX577ZC-HN192WS  ","92,680",www.amazon.in/ASUS-15-6-inch-i7-12700H-Battery-FX577ZC-HN192WS/dp/B0CRR4RDP9/ref=sr_1_243?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.szzzC-xFceIuzR_fXOreSYV-pDRfK4gj7XUkt2DzM-THSSe4hAfA-QEajIWCpBYPNEwAPVdfwpdegHgkaK-jy0En0_QkxdI1qxjKwDoAQ8utILnO6r90TVnpaq97SrdWzeOiAl-cBo45wkDrIqi6PK90_XvghMNlOAlq_Zt4fX4pM-rbMLcYyFhB6348oPrhfg4diomlIc4TII0xA8HKg52uCa6wAa_xUT9dxZyWthw.Kl5283W2D6XtBj3yC-PxyfAPL2mYCJaeNy1GNLjI4Ng&dib_tag=se&keywords=laptop&qid=1719411225&sprefix=lap%2Caps%2C194&sr=8-243
267,"ASUS TUF F15 Gaming Laptop, Intel Core i5-11400H 11th Gen, 15.6""(39.62 cms) FHD 144Hz, RTX 3050 4GB Graphics, (8GB RAM /512GB SSD/90WHrs Battery/Windows 11/Office 2021/Black/2.3 kg) FX506HC-HN089WS  ","59,490",www.amazon.in/ASUS-i5-11400H-RTX-3050-Graphics-FX506HC-HN089WS/dp/B0B3DMMS9L/ref=sr_1_244?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.szzzC-xFceIuzR_fXOreSYV-pDRfK4gj7XUkt2DzM-THSSe4hAfA-QEajIWCpBYPNEwAPVdfwpdegHgkaK-jy0En0_QkxdI1qxjKwDoAQ8utILnO6r90TVnpaq97SrdWzeOiAl-cBo45wkDrIqi6PK90_XvghMNlOAlq_Zt4fX4pM-rbMLcYyFhB6348oPrhfg4diomlIc4TII0xA8HKg52uCa6wAa_xUT9dxZyWthw.Kl5283W2D6XtBj3yC-PxyfAPL2mYCJaeNy1GNLjI4Ng&dib_tag=se&keywords=laptop&qid=1719411225&sprefix=lap%2Caps%2C194&sr=8-244
268,"ASUS Vivobook 15 (2023), Intel Core i3-1315U 13th Gen, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Backlit KB/Blue/1.7 kg), X1504VA-NJ321WS  ","42,990",www.amazon.in/ASUS-Vivobook-i3-1315U-Integrated-X1504VA-NJ321WS/dp/B0BYJGR7CR/ref=sr_1_245?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.szzzC-xFceIuzR_fXOreSYV-pDRfK4gj7XUkt2DzM-THSSe4hAfA-QEajIWCpBYPNEwAPVdfwpdegHgkaK-jy0En0_QkxdI1qxjKwDoAQ8utILnO6r90TVnpaq97SrdWzeOiAl-cBo45wkDrIqi6PK90_XvghMNlOAlq_Zt4fX4pM-rbMLcYyFhB6348oPrhfg4diomlIc4TII0xA8HKg52uCa6wAa_xUT9dxZyWthw.Kl5283W2D6XtBj3yC-PxyfAPL2mYCJaeNy1GNLjI4Ng&dib_tag=se&keywords=laptop&qid=1719411225&sprefix=lap%2Caps%2C194&sr=8-245
269,"ASUS Creator Series Vivobook 16X (2023), Intel Core i5-13500H 13th Gen, 16"" (40.64 cm) FHD+, Creator/Gaming Laptop (16GB/512GB/4GB RTX 3050 /Win11/Office 2021/FP/Black/1.8 kg), K3605VC-MBN541WS  ","69,990",www.amazon.in/ASUS-Creator-Vivobook-i5-13500H-K3605VC-MBN541WS/dp/B0C5N1XCDL/ref=sr_1_246?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.szzzC-xFceIuzR_fXOreSYV-pDRfK4gj7XUkt2DzM-THSSe4hAfA-QEajIWCpBYPNEwAPVdfwpdegHgkaK-jy0En0_QkxdI1qxjKwDoAQ8utILnO6r90TVnpaq97SrdWzeOiAl-cBo45wkDrIqi6PK90_XvghMNlOAlq_Zt4fX4pM-rbMLcYyFhB6348oPrhfg4diomlIc4TII0xA8HKg52uCa6wAa_xUT9dxZyWthw.Kl5283W2D6XtBj3yC-PxyfAPL2mYCJaeNy1GNLjI4Ng&dib_tag=se&keywords=laptop&qid=1719411225&sprefix=lap%2Caps%2C194&sr=8-246
270,"ASUS Vivobook S 15 OLED (2023), Intel Core EVO i5-13500H 13th Gen, 15.6"" (39.62 cm) 2.8K 120Hz OLED, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/75WHr/Silver/1.7 kg) S5504VA-MA543WS  ","79,990",www.amazon.in/ASUS-Vivobook-i5-13500H-Windows-S5504VA-MA543WS/dp/B0C1GGLV9Z/ref=sr_1_247?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.szzzC-xFceIuzR_fXOreSYV-pDRfK4gj7XUkt2DzM-THSSe4hAfA-QEajIWCpBYPNEwAPVdfwpdegHgkaK-jy0En0_QkxdI1qxjKwDoAQ8utILnO6r90TVnpaq97SrdWzeOiAl-cBo45wkDrIqi6PK90_XvghMNlOAlq_Zt4fX4pM-rbMLcYyFhB6348oPrhfg4diomlIc4TII0xA8HKg52uCa6wAa_xUT9dxZyWthw.Kl5283W2D6XtBj3yC-PxyfAPL2mYCJaeNy1GNLjI4Ng&dib_tag=se&keywords=laptop&qid=1719411225&sprefix=lap%2Caps%2C194&sr=8-247
271,"HP Laptop 15, 13th Gen Intel Core i5-1335U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel Iris Xe graphics, 1080p FHD camera w/privacy shutter, Backlit KB, (Win 11, White, 1.6 kg), fd0022TU  ","52,990",www.amazon.in/HP-i5-1335U-15-6-inch-Graphics-fd0022TU/dp/B0C3MGXYGK/ref=sr_1_248?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.szzzC-xFceIuzR_fXOreSYV-pDRfK4gj7XUkt2DzM-THSSe4hAfA-QEajIWCpBYPNEwAPVdfwpdegHgkaK-jy0En0_QkxdI1qxjKwDoAQ8utILnO6r90TVnpaq97SrdWzeOiAl-cBo45wkDrIqi6PK90_XvghMNlOAlq_Zt4fX4pM-rbMLcYyFhB6348oPrhfg4diomlIc4TII0xA8HKg52uCa6wAa_xUT9dxZyWthw.Kl5283W2D6XtBj3yC-PxyfAPL2mYCJaeNy1GNLjI4Ng&dib_tag=se&keywords=laptop&qid=1719411225&sprefix=lap%2Caps%2C194&sr=8-248
272,"Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (8GB/512GB SSD/4GB NVIDIA GTX 1650/120Hz/Win 11/Backlit/3months Game Pass/Shadow Black/2.25Kg), 82K101GSIN  ","49,490",www.amazon.in/Lenovo-IdeaPad-39-62cm-Backlit-82K10198IN/dp/B0B4JQ9X9C/ref=sr_1_249?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.szzzC-xFceIuzR_fXOreSYV-pDRfK4gj7XUkt2DzM-THSSe4hAfA-QEajIWCpBYPNEwAPVdfwpdegHgkaK-jy0En0_QkxdI1qxjKwDoAQ8utILnO6r90TVnpaq97SrdWzeOiAl-cBo45wkDrIqi6PK90_XvghMNlOAlq_Zt4fX4pM-rbMLcYyFhB6348oPrhfg4diomlIc4TII0xA8HKg52uCa6wAa_xUT9dxZyWthw.Kl5283W2D6XtBj3yC-PxyfAPL2mYCJaeNy1GNLjI4Ng&dib_tag=se&keywords=laptop&qid=1719411225&sprefix=lap%2Caps%2C194&sr=8-249
273,"ASUS Vivobook 15X (2023), Intel Core i3-1315U 13th Gen, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Backlit KB/Silver/1.6 kg), K3504VAB-NJ322WS  ","39,990",www.amazon.in/ASUS-Vivobook-i3-1315U-Windows-K3504VAB-NJ322WS/dp/B0BRY1GJC2/ref=sr_1_250?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.szzzC-xFceIuzR_fXOreSYV-pDRfK4gj7XUkt2DzM-THSSe4hAfA-QEajIWCpBYPNEwAPVdfwpdegHgkaK-jy0En0_QkxdI1qxjKwDoAQ8utILnO6r90TVnpaq97SrdWzeOiAl-cBo45wkDrIqi6PK90_XvghMNlOAlq_Zt4fX4pM-rbMLcYyFhB6348oPrhfg4diomlIc4TII0xA8HKg52uCa6wAa_xUT9dxZyWthw.Kl5283W2D6XtBj3yC-PxyfAPL2mYCJaeNy1GNLjI4Ng&dib_tag=se&keywords=laptop&qid=1719411225&sprefix=lap%2Caps%2C194&sr=8-250
274,"DTech DB9 9 Pin Serial Cable 2m Male to Male RS232 Straight Through for Modem, Personal Computer, Laptop, Printer, Scanner (Black)  ",580,www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDM4Njg0ODY4NjI3MTc3OjE3MTk0MTEyMjU6c3BfbXRmOjIwMDIwMzA5MDM4MzA3OjowOjo&url=%2FDTECH-Serial-Cable-Straight-Through%2Fdp%2FB07LD511GZ%2Fref%3Dsr_1_251_sspa%3Fcrid%3D3IVMJHJ84VNQX%26dib%3DeyJ2IjoiMSJ9.szzzC-xFceIuzR_fXOreSYV-pDRfK4gj7XUkt2DzM-THSSe4hAfA-QEajIWCpBYPNEwAPVdfwpdegHgkaK-jy0En0_QkxdI1qxjKwDoAQ8utILnO6r90TVnpaq97SrdWzeOiAl-cBo45wkDrIqi6PK90_XvghMNlOAlq_Zt4fX4pM-rbMLcYyFhB6348oPrhfg4diomlIc4TII0xA8HKg52uCa6wAa_xUT9dxZyWthw.Kl5283W2D6XtBj3yC-PxyfAPL2mYCJaeNy1GNLjI4Ng%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719411225%26sprefix%3Dlap%252Caps%252C194%26sr%3D8-251-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
275,Gear Elevate Faux Leather 20L Water Resistant Anti-Theft Backpack/Laptop Bag/Office Bag with RainCover for Men/Women (Navy-Mint)  ,"1,995",www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDM4Njg0ODY4NjI3MTc3OjE3MTk0MTEyMjU6c3BfbXRmOjMwMDA2NTczMjk4NTQzMjo6MDo6&url=%2FGear-Resistant-Anti-Theft-RainCover-Navy-Mint%2Fdp%2FB0CHYNQLK4%2Fref%3Dsr_1_252_sspa%3Fcrid%3D3IVMJHJ84VNQX%26dib%3DeyJ2IjoiMSJ9.szzzC-xFceIuzR_fXOreSYV-pDRfK4gj7XUkt2DzM-THSSe4hAfA-QEajIWCpBYPNEwAPVdfwpdegHgkaK-jy0En0_QkxdI1qxjKwDoAQ8utILnO6r90TVnpaq97SrdWzeOiAl-cBo45wkDrIqi6PK90_XvghMNlOAlq_Zt4fX4pM-rbMLcYyFhB6348oPrhfg4diomlIc4TII0xA8HKg52uCa6wAa_xUT9dxZyWthw.Kl5283W2D6XtBj3yC-PxyfAPL2mYCJaeNy1GNLjI4Ng%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719411225%26sprefix%3Dlap%252Caps%252C194%26sr%3D8-252-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
276,"HP Pavilion Aero AMD Ryzen 5 7535U 13.3 inch(33.8cm) WUXGA IPS, Micro-Edge Laptop (16GB RAM/512GB SSD/AMD Radeon Graphics/Win 11/MSO/Backlit Keyboard/B&O/FPR/Alexa/Warm Gold/970 grams) 13-be2055AU  ","72,490",www.amazon.in/HP-Pavilion-Micro-Edge-Graphics-13-be2055AU/dp/B0BXLP2H4W/ref=sr_1_253?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.szzzC-xFceIuzR_fXOreSYV-pDRfK4gj7XUkt2DzM-THSSe4hAfA-QEajIWCpBYPNEwAPVdfwpdegHgkaK-jy0En0_QkxdI1qxjKwDoAQ8utILnO6r90TVnpaq97SrdWzeOiAl-cBo45wkDrIqi6PK90_XvghMNlOAlq_Zt4fX4pM-rbMLcYyFhB6348oPrhfg4diomlIc4TII0xA8HKg52uCa6wAa_xUT9dxZyWthw.Kl5283W2D6XtBj3yC-PxyfAPL2mYCJaeNy1GNLjI4Ng&dib_tag=se&keywords=laptop&qid=1719411225&sprefix=lap%2Caps%2C194&sr=8-253
277,"ASUS TUF Gaming F15 (2021), 15.6"" (39.62 cms) FHD 144Hz, Intel Core i5-10300H 10th Gen, GTX 1650 4GB Graphics, Gaming Laptop (8GB RAM/512GB NVMe SSD/Windows 11/Black/2.30 Kg), FX506LH-HN258W  ","51,990",www.amazon.in/ASUS-i5-10300H-Graphics-Windows-FX506LH-HN258W/dp/B09RMTMBSM/ref=sr_1_254?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.szzzC-xFceIuzR_fXOreSYV-pDRfK4gj7XUkt2DzM-THSSe4hAfA-QEajIWCpBYPNEwAPVdfwpdegHgkaK-jy0En0_QkxdI1qxjKwDoAQ8utILnO6r90TVnpaq97SrdWzeOiAl-cBo45wkDrIqi6PK90_XvghMNlOAlq_Zt4fX4pM-rbMLcYyFhB6348oPrhfg4diomlIc4TII0xA8HKg52uCa6wAa_xUT9dxZyWthw.Kl5283W2D6XtBj3yC-PxyfAPL2mYCJaeNy1GNLjI4Ng&dib_tag=se&keywords=laptop&qid=1719411225&sprefix=lap%2Caps%2C194&sr=8-254
278,"Acer Nitro V Gaming Laptop 13th Gen Intel Core i7-13620H with RTX 4050 6 GB Graphics (16 GB DDR5/1 TB SSD/Windows 11 Home/Wi-Fi 6/144Hz) ANV15-51, 39.6 cm (15.6"") Full HD IPS Display, 2.1 KG  ","94,990",www.amazon.in/Acer-i7-13620H-Graphics-Windows-ANV15-51/dp/B0D2DG7PC9/ref=sr_1_255?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.szzzC-xFceIuzR_fXOreSYV-pDRfK4gj7XUkt2DzM-THSSe4hAfA-QEajIWCpBYPNEwAPVdfwpdegHgkaK-jy0En0_QkxdI1qxjKwDoAQ8utILnO6r90TVnpaq97SrdWzeOiAl-cBo45wkDrIqi6PK90_XvghMNlOAlq_Zt4fX4pM-rbMLcYyFhB6348oPrhfg4diomlIc4TII0xA8HKg52uCa6wAa_xUT9dxZyWthw.Kl5283W2D6XtBj3yC-PxyfAPL2mYCJaeNy1GNLjI4Ng&dib_tag=se&keywords=laptop&qid=1719411225&sprefix=lap%2Caps%2C194&sr=8-255
279,"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VTIN  ","35,990",www.amazon.in/Lenovo-IdeaPad-39-62cm-Warranty-82RK006DIN/dp/B0B4JPC8GT/ref=sr_1_25?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.Yl7SdSyCs9wj6xXHNJgTi3o4yRI_0hJ-dGRhDq9OsPvsjU6SsatAT0DGOFx238HS0N39bvLvh9caPyK7tv4Kdf0lE4HXcQMe6lUIUmVZvZGdsUElnfF0FkDwWe-LENXlJ-4oWG1Ir_8NcTBmKbVSFvnToIqn9HFNp51snY1AU9ONjFVA0gDamgZMtjJrC0po9_P7cLEJFheKHuIbLE-XB7UCo28Zv92vrerUmMwdsYI.oICCFu02moIn8_jFdkRCjwqEENa4zRjRTknqxVU_ic0&dib_tag=se&keywords=laptop&qid=1719411163&sprefix=lap%2Caps%2C194&sr=8-25
280,"Lenovo IdeaPad Slim 5 13th Gen Intel Core i5 13420H 14"" (35.5cm) WUXGA OLED 400Nits Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Grey/1.46Kg), 82XD005RIN  ","68,990",www.amazon.in/Lenovo-IdeaPad-400Nits-Backlit-82XD005RIN/dp/B0CGV8WL7F/ref=sr_1_256?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.szzzC-xFceIuzR_fXOreSYV-pDRfK4gj7XUkt2DzM-THSSe4hAfA-QEajIWCpBYPNEwAPVdfwpdegHgkaK-jy0En0_QkxdI1qxjKwDoAQ8utILnO6r90TVnpaq97SrdWzeOiAl-cBo45wkDrIqi6PK90_XvghMNlOAlq_Zt4fX4pM-rbMLcYyFhB6348oPrhfg4diomlIc4TII0xA8HKg52uCa6wAa_xUT9dxZyWthw.Kl5283W2D6XtBj3yC-PxyfAPL2mYCJaeNy1GNLjI4Ng&dib_tag=se&keywords=laptop&qid=1719411225&sprefix=lap%2Caps%2C194&sr=8-256
281,"Lenovo ThinkBook 15 G5 Ryzen 3 15.6"" FHD IPS Antiglare 300 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/FPR/MS Office H&S 2021/Mineral Grey/1 Year Onsite/1.7 kg), 21JFA02PIN  ","35,990",www.amazon.in/Lenovo-ThinkBook-Antiglare-Windows-21JFA02PIN/dp/B0CWMC1L7J/ref=sr_1_257?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.szzzC-xFceIuzR_fXOreSYV-pDRfK4gj7XUkt2DzM-THSSe4hAfA-QEajIWCpBYPNEwAPVdfwpdegHgkaK-jy0En0_QkxdI1qxjKwDoAQ8utILnO6r90TVnpaq97SrdWzeOiAl-cBo45wkDrIqi6PK90_XvghMNlOAlq_Zt4fX4pM-rbMLcYyFhB6348oPrhfg4diomlIc4TII0xA8HKg52uCa6wAa_xUT9dxZyWthw.Kl5283W2D6XtBj3yC-PxyfAPL2mYCJaeNy1GNLjI4Ng&dib_tag=se&keywords=laptop&qid=1719411225&sprefix=lap%2Caps%2C194&sr=8-257
282,"Dell [Smartchoice Alienware M16 R2 Gaming Laptop,Intel Ultra 9 185H,32GB DDR5,1TB SSD,Nvidia RTX 4070 8 Gb GDDR6,16 (40.6Cm) QHD+ 240Hz,Nvidia G-Sync +Alienfx RGB Backlit Kb,Dark Metallic,2.61Kg  ","2,12,560",www.amazon.in/Dell-Smartchoice-Alienware-Alienfx-Metallic/dp/B0CYLXD4K5/ref=sr_1_258?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.szzzC-xFceIuzR_fXOreSYV-pDRfK4gj7XUkt2DzM-THSSe4hAfA-QEajIWCpBYPNEwAPVdfwpdegHgkaK-jy0En0_QkxdI1qxjKwDoAQ8utILnO6r90TVnpaq97SrdWzeOiAl-cBo45wkDrIqi6PK90_XvghMNlOAlq_Zt4fX4pM-rbMLcYyFhB6348oPrhfg4diomlIc4TII0xA8HKg52uCa6wAa_xUT9dxZyWthw.Kl5283W2D6XtBj3yC-PxyfAPL2mYCJaeNy1GNLjI4Ng&dib_tag=se&keywords=laptop&qid=1719411225&sprefix=lap%2Caps%2C194&sr=8-258
283,"HP Laptop 15, AMD Ryzen 5 7520U, 15.6-inch (39.6 cm), FHD, 16GB LPDDR5, 512GB SSD, AMD Radeon graphics, FHD camera w/privacy shutter, Backlit KB (Win 11, MSO 2021, Silver, 1.59 kg), fc0030AU  ","43,990",www.amazon.in/HP-15-6-inch-Graphics-Privacy-fc0030AU/dp/B0C3RCZ1P6/ref=sr_1_259?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.szzzC-xFceIuzR_fXOreSYV-pDRfK4gj7XUkt2DzM-THSSe4hAfA-QEajIWCpBYPNEwAPVdfwpdegHgkaK-jy0En0_QkxdI1qxjKwDoAQ8utILnO6r90TVnpaq97SrdWzeOiAl-cBo45wkDrIqi6PK90_XvghMNlOAlq_Zt4fX4pM-rbMLcYyFhB6348oPrhfg4diomlIc4TII0xA8HKg52uCa6wAa_xUT9dxZyWthw.Kl5283W2D6XtBj3yC-PxyfAPL2mYCJaeNy1GNLjI4Ng&dib_tag=se&keywords=laptop&qid=1719411225&sprefix=lap%2Caps%2C194&sr=8-259
